timestamp,accelerometer.x,accelerometer.y,accelerometer.z,gyroscope.x,gyroscope.y,gyroscope.z,rmsAcceleration,location.lat,location.lon,surfaceType
2024-12-10T00:00:00Z,-0.2551040851918205,0.14407713190281335,-0.365028998265017,-0.4744153599441949,0.41855907718622953,-0.2975590402198093,0.46806247851462957,55.65749231983879,12.543034961165903,asphalt
2024-12-10T00:00:01Z,0.2527662772011334,-1.7892777307891468,-0.6644754501285624,-0.024916202480000815,0.09350761829403831,0.3352455940161878,1.9253397654989715,55.65462416485261,12.543084454814691,gravel
2024-12-10T00:00:02Z,0.8567290574320099,1.5775330539206731,0.38546205843423254,0.11105453478889982,0.20587213590077125,-0.05047883349070825,1.8360763090223078,55.65671522217652,12.54301556813865,concrete
2024-12-10T00:00:03Z,-1.6107229582149372,-1.379173925822725,1.5139853192686354,0.03452417409651609,-0.021115653213613528,-0.3090582537317791,2.605513521889859,55.641150010226674,12.548481723491633,gravel
2024-12-10T00:00:04Z,-1.8220943481854937,1.5291563621736706,-0.49491382166804243,0.04998705792249625,0.4155485131751222,0.35252293775845045,2.429668019410018,55.658632865970404,12.539058945881719,gravel
2024-12-10T00:00:05Z,0.9233761588552376,1.6560955158506063,0.14334637189966504,0.3348943160808916,-0.020485903461227806,0.2621033567824391,1.901532032519972,55.649350636859396,12.549750907676984,concrete
2024-12-10T00:00:06Z,-1.9851849106851254,0.08721988872347852,1.2229855759143216,-0.22679191439239899,0.1138493121804176,0.11139519048680524,2.333293842938632,55.64221161275491,12.551381907380334,gravel
2024-12-10T00:00:07Z,0.08917644407705527,1.4321037944113018,-1.8060085557949916,0.1319055650268669,-0.24111282795057642,0.16835453374079368,2.306629710150762,55.64845674285955,12.542338042138866,gravel
2024-12-10T00:00:08Z,0.36570002293704906,-0.6364495835352422,-1.0618673779270256,0.43037719071405567,-0.12470304149802558,0.024077077911089595,1.2908783472752023,55.65581940157488,12.551861530476888,sand
2024-12-10T00:00:09Z,0.4085805158949758,-0.45299777704750843,-0.5574002646613931,-0.23612141222507976,-0.02765187894883203,-0.13655365962210142,0.8263413816477908,55.652316491993425,12.547200158940194,gravel
2024-12-10T00:00:10Z,-0.8473627393779117,0.43212453589699873,-1.9349376422949711,0.050260898526059306,0.20383590835345977,-0.4514116183954273,2.156093436328829,55.6488994443937,12.539801331806213,sand
2024-12-10T00:00:11Z,1.413501442218216,-0.8248123996308823,1.466400407213853,-0.10373725647817011,-0.25828151054117376,0.29510412314568657,2.1974148393088604,55.66056509887786,12.540828859906473,asphalt
2024-12-10T00:00:12Z,-0.7797628567096697,-1.9455398995678532,1.4579599793668105,-0.061130608725896596,0.11659924323510662,-0.3885802204806609,2.553194648856563,55.65961418464351,12.533735929699704,sand
2024-12-10T00:00:13Z,-1.3730207382957165,-1.6431803027860243,1.157999322763109,0.019163334899805706,-0.20067447650503145,0.26174154329971255,2.434376693688531,55.65280172620129,12.535024850280207,concrete
2024-12-10T00:00:14Z,-1.5025934979746656,-0.4446205105017187,-0.6072586327847893,0.03772206575712855,0.23342331670177707,-0.3409205724441251,1.6805468352908828,55.65854376475001,12.54060210364447,concrete
2024-12-10T00:00:15Z,0.4987809375107921,0.4970229183587396,-1.0265898742879336,-0.24112346027748788,0.2778394202506088,-0.4423504380435346,1.244869862671797,55.649795280326686,12.546187996636688,asphalt
2024-12-10T00:00:16Z,-0.2360910769632647,-0.7570150473416013,0.4615914352169872,-0.15802211734002036,0.14430735865946898,0.4425413490588862,0.9175387902366631,55.65233990965691,12.541967011253567,concrete
2024-12-10T00:00:17Z,-1.6149453110207381,-1.7902732317531163,-1.4739328011641426,0.39620136435123177,-0.17653194680101414,0.384956405593058,2.82588119075576,55.64545863355438,12.550311104524015,gravel
2024-12-10T00:00:18Z,-0.10618401858205395,-1.4336493795679948,0.7579912472494965,-0.4055872888976182,-0.3707512595496345,-0.22600067700767934,1.6251696281449446,55.6575925412268,12.542494816925261,dirt
2024-12-10T00:00:19Z,-1.711147841087226,-1.5544961311514371,-1.9442392821636427,-0.34586074434231817,-0.13091754666649003,-0.2592463343649216,3.020687263211877,55.65013957173854,12.549317140589293,gravel
2024-12-10T00:00:20Z,1.5415148874638498,-0.5351322462879695,0.7419551624418919,-0.43425935927366976,-0.486256208582583,0.3686246050944264,1.7925211665037788,55.64827535686463,12.549022696296408,gravel
2024-12-10T00:00:21Z,-1.4258107098234705,-0.6021152063188939,1.2485408066332981,0.36545166549037544,0.3999591166780634,-0.027918865850979024,1.9885504891141887,55.65912996477859,12.54443878159671,asphalt
2024-12-10T00:00:22Z,0.7517024829172327,-1.1552883638106368,0.658802097511618,-0.3490730490563997,0.27753318119272463,0.2117772331758383,1.5276675129313637,55.643112059752276,12.533567194792337,asphalt
